"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2013-09-30",68.178574,68.808571,67.772858,68.10714,65039100,60.932487
"2013-10-01",68.349998,69.877144,68.339996,69.708572,88470900,62.365208
"2013-10-02",69.375717,70.257141,69.10714,69.937141,72296000,62.569702
"2013-10-03",70.072861,70.335716,68.677139,69.058571,80688300,61.783703
"2013-10-04",69.122856,69.228569,68.371429,69.004288,64717100,61.73513
"2013-10-07",69.508568,70.378571,69.335716,69.678574,78073100,62.338379
"2013-10-08",69.991432,70.091431,68.648575,68.705711,72729300,61.46801
"2013-10-09",69.234283,69.684288,68.325714,69.512856,75431300,62.190121
"2013-10-10",70.188568,70.339996,69.577141,69.94857,69650700,62.579937
"2013-10-11",69.57,70.548569,69.308571,70.401428,66934700,62.985088
"2013-10-14",69.975716,71.082855,69.907143,70.862854,65474500,63.3979
"2013-10-15",71.072861,71.714287,70.788574,71.239998,80018400,63.735325
"2013-10-16",71.541428,71.790001,71.318573,71.587143,62775300,64.045898
"2013-10-17",71.425713,72.111427,71.382858,72.071426,63398300,64.479172
"2013-10-18",72.284286,72.751427,72.244286,72.69857,72635500,65.040237
"2013-10-21",73.110001,74.900002,73.074287,74.480003,99526700,66.634018
"2013-10-22",75.201431,75.492859,72.575714,74.267143,133515900,66.443581
"2013-10-23",74.14286,75.095711,74.14286,74.994286,78430800,67.094139
"2013-10-24",75,76.067146,74.635712,75.987144,96191200,67.982399
"2013-10-25",75.902855,76.175713,75.015717,75.137146,84448000,67.221924
"2013-10-28",75.577141,75.85714,74.744286,75.697144,137610200,67.722931
"2013-10-29",76.610001,77.035713,73.505714,73.811432,158951800,66.035889
"2013-10-30",74.230003,75.360001,73.860001,74.985718,88540900,67.086464
"2013-10-31",75,75.355713,74.46714,74.671425,68924100,66.805275
"2013-11-01",74.860001,74.971428,73.691429,74.290001,68722500,66.464012
"2013-11-04",74.442856,75.260002,74.115715,75.25,61156900,67.322884
"2013-11-05",74.940002,75.555717,74.714287,75.064285,66303300,67.156746
"2013-11-06",74.878571,74.980003,74.028572,74.417145,55843900,66.966484
"2013-11-07",74.225716,74.741432,73.197144,73.21286,65655100,65.882751
"2013-11-08",73.511429,74.447144,73.227142,74.365715,69829200,66.920204
"2013-11-11",74.284286,74.524284,73.487144,74.150002,56863100,66.726067
"2013-11-12",73.952858,74.845711,73.85714,74.28714,51069200,66.84948
"2013-11-13",74,74.60714,73.851425,74.375717,49305200,66.929192
"2013-11-14",74.687141,75.611427,74.552856,75.451431,70604800,67.89724
"2013-11-15",75.225716,75.584282,74.927139,74.998573,79480100,67.489693
"2013-11-18",74.998573,75.312859,74.028572,74.089996,61236000,66.672089
"2013-11-19",74.147141,74.76857,73.995712,74.221428,52234700,66.790359
"2013-11-20",74.175713,74.345711,73.475716,73.571426,48479200,66.205444
"2013-11-21",73.942856,74.458572,73.381432,74.44857,65506700,66.994759
"2013-11-22",74.21714,74.594284,74.075714,74.257141,55931400,66.822495
"2013-11-25",74.431427,75.124283,74.428574,74.82,57327900,67.32901
"2013-11-26",74.874283,76.591431,74.85714,76.199997,100345700,68.570824
"2013-11-27",76.615715,78,76.199997,77.994286,90862100,70.185463
"2013-11-29",78.497147,79.761429,78.258568,79.438568,79531900,71.485153
"2013-12-02",79.714287,80.618568,78.688568,78.747147,118136200,70.862946
"2013-12-03",79.757141,80.91143,79.668571,80.902855,112742000,72.802834
"2013-12-04",80.785713,81.312859,80.117142,80.714287,94452400,72.633133
"2013-12-05",81.807144,82.162857,80.915718,81.128571,111895000,73.005959
"2013-12-06",80.827141,80.964287,79.938568,80.002853,86088100,71.99295
"2013-12-09",80.128571,81.368568,80.128571,80.918571,80123400,72.816994
"2013-12-10",80.511429,81.125717,80.171425,80.792854,69567400,72.70385
"2013-12-11",81,81.567146,79.955711,80.194283,89929700,72.165207
"2013-12-12",80.305717,80.762856,80.004288,80.077141,65572500,72.059807
"2013-12-13",80.407143,80.41143,79.095711,79.204285,83205500,71.27433
"2013-12-16",79.288574,80.377144,79.28714,79.64286,70648200,71.668976
"2013-12-17",79.401428,79.919998,79.054283,79.284286,57475600,71.346321
"2013-12-18",78.528572,78.778572,76.971428,78.681427,141465800,70.803841
"2013-12-19",78.5,78.571426,77.675713,77.779999,80077200,69.992645
"2013-12-20",77.918571,78.80143,77.831429,78.431427,109103400,70.578842
"2013-12-23",81.14286,81.531425,80.394287,81.441429,125326600,73.287506
"2013-12-24",81.412857,81.697144,80.861427,81.095711,41888700,72.976387
"2013-12-26",81.157143,81.35714,80.482857,80.557144,51002000,72.491737
"2013-12-27",80.545715,80.629997,79.928574,80.012856,56471100,72.001923
"2013-12-30",79.637146,80.012856,78.902855,79.21714,63407400,71.285904
"2013-12-31",79.167145,80.182854,79.14286,80.145714,55771100,72.121513
"2014-01-02",79.382858,79.575714,78.860001,79.01857,58671200,71.107201
"2014-01-03",78.980003,79.099998,77.204285,77.28286,98116900,69.545288
"2014-01-06",76.778572,78.114288,76.228569,77.704285,103152700,69.924515
"2014-01-07",77.760002,77.994286,76.845711,77.148575,79302300,69.424438
"2014-01-08",76.972855,77.937141,76.955711,77.637146,64632400,69.864105
"2014-01-09",78.114288,78.122856,76.478569,76.645714,69787200,68.971939
"2014-01-10",77.118568,77.257141,75.872856,76.134285,76244000,68.511696
"2014-01-13",75.701431,77.5,75.697144,76.53286,94623200,68.870354
"2014-01-14",76.888573,78.104286,76.808571,78.055717,83140400,70.240776
"2014-01-15",79.074287,80.028572,78.808571,79.622856,97909700,71.651016
"2014-01-16",79.271431,79.550003,78.811432,79.178574,57319500,71.25119
"2014-01-17",78.78286,78.867142,77.128571,77.238571,106684900,69.505417
"2014-01-21",77.284286,78.581429,77.202858,78.438568,82131700,70.585274
"2014-01-22",78.701431,79.612854,78.258568,78.78714,94996300,70.898949
"2014-01-23",78.562859,79.5,77.830002,79.454285,100809800,71.499313
"2014-01-24",79.14286,79.374283,77.821426,78.010002,107338700,70.199638
"2014-01-27",78.581429,79.257141,77.964287,78.64286,138719700,70.769104
"2014-01-28",72.68,73.571426,71.724289,72.35714,266380800,65.112747
"2014-01-29",71.992859,72.48143,71.23143,71.535713,125702500,64.373535
"2014-01-30",71.791428,72.35714,70.957146,71.397141,169625400,64.248833
"2014-01-31",70.739998,71.647141,70.507141,71.514282,116199300,64.354248
"2014-02-03",71.80143,72.53286,71.328575,71.647141,100366000,64.473801
"2014-02-04",72.264282,72.779999,71.822861,72.684288,94170300,65.407135
"2014-02-05",72.365715,73.611427,72.321426,73.227142,82086200,65.89563
"2014-02-06",72.865715,73.35714,72.544289,73.215714,64441300,66.279694
"2014-02-07",74.482857,74.704285,73.91143,74.239998,92570100,67.206963
"2014-02-10",74.094284,75.998573,74,75.57,86389800,68.41095
"2014-02-11",75.80143,76.821426,75.64286,76.565712,70564200,69.312332
"2014-02-12",76.707146,77.080002,76.177139,76.559998,77025200,69.307167
"2014-02-13",76.379997,77.835716,76.314285,77.775711,76849500,70.407707
"2014-02-14",77.495712,77.997147,77.315712,77.71286,68231100,70.35083
"2014-02-18",78,78.741432,77.944283,77.998573,65062900,70.609474
"2014-02-19",77.821426,78.127144,76.335716,76.767143,78442000,69.494705
"2014-02-20",76.141426,76.714287,75.571426,75.878571,76464500,68.690308
"2014-02-21",76.112854,76.367142,74.942856,75.035713,69696200,67.927292
"2014-02-24",74.735718,75.702858,74.631432,75.364288,72227400,68.224747
"2014-02-25",75.625717,75.652855,74.428574,74.580002,57988000,67.51474
"2014-02-26",74.80143,75,73.657143,73.907143,69054300,66.905632
"2014-02-27",73.877144,75.540001,73.721428,75.381432,75470500,68.240265
"2014-02-28",75.582855,76.10714,74.58857,75.177139,92992200,68.055313
"2014-03-03",74.774284,75.807144,74.687141,75.394287,59695300,68.2519
"2014-03-04",75.85714,76.091431,75.395714,75.891426,64785000,68.701942
"2014-03-05",75.845711,76.39286,75.589996,76.05143,50015700,68.846786
"2014-03-06",76.112854,76.348572,75.442856,75.821426,46372200,68.638573
"2014-03-07",75.870003,75.997147,75.150002,75.777145,55182400,68.59848
"2014-03-10",75.480003,76.190002,75.477142,75.845711,44646000,68.660553
"2014-03-11",76.492859,76.96286,76.084282,76.584282,69806100,69.32914
"2014-03-12",76.358574,76.764282,76,76.658569,49831600,69.3964
"2014-03-13",76.777145,77.094284,75.594284,75.807144,64435700,68.625633
"2014-03-14",75.541428,75.841431,74.714287,74.955711,59299800,67.854874
"2014-03-17",75.385712,75.709999,75.121429,75.248573,49886200,68.120003
"2014-03-18",75.128571,75.995712,75.028572,75.914284,52411800,68.722649
"2014-03-19",76.03714,76.605713,75.571426,75.894287,56189000,68.704536
"2014-03-20",75.69857,76.095711,75.335716,75.528572,52099600,68.373459
"2014-03-21",75.989998,76.25,75.190002,76.124283,93511600,68.912712
"2014-03-24",76.917145,77.214287,76.437141,77.027145,88925200,69.730057
"2014-03-25",77.35714,77.964287,77.084282,77.855713,70573300,70.480148
"2014-03-26",78.074287,78.428574,76.980003,77.111427,74942000,69.806358
"2014-03-27",77.145714,77.35714,76.445717,76.779999,55507900,69.506332
"2014-03-28",76.902855,76.991432,76.321426,76.694283,50141000,69.428749
"2014-03-31",77.03286,77.258568,76.561432,76.677139,42167300,69.413216
"2014-04-01",76.822861,77.410004,76.681427,77.378571,50190000,70.048203
"2014-04-02",77.482857,77.639999,77.18,77.507141,45105200,70.164581
"2014-04-03",77.341431,77.5,76.805717,76.970001,40586000,69.678329
"2014-04-04",77.115715,77.14286,75.797142,75.974289,68812800,68.776962
"2014-04-07",75.431427,75.842857,74.555717,74.781425,72462600,67.697105
"2014-04-08",75.027145,75.160004,74.099998,74.777145,60972100,67.693222
"2014-04-09",74.662857,75.784286,74.574287,75.760002,51542400,68.582962
"2014-04-10",75.811432,76.034286,74.738571,74.78286,59913000,67.698395
"2014-04-11",74.14286,74.690002,73.877144,74.230003,67929400,67.197906
"2014-04-14",74.557144,74.594284,73.887146,74.525711,51418500,67.465599
"2014-04-15",74.324287,74.519997,73.047142,73.994286,66622500,66.98452
"2014-04-16",74.007141,74.441429,73.44857,74.144287,53691400,67.1203
"2014-04-17",74.285713,75.394287,74.171425,74.991432,71083600,67.887184
"2014-04-21",75.048569,76.019997,74.851425,75.881432,45637200,68.692894
"2014-04-22",75.472855,75.975716,75.214287,75.957146,50640800,68.761436
"2014-04-23",75.580002,75.875717,74.921425,74.964287,98735000,67.862625
"2014-04-24",81.172859,81.428574,80.104286,81.110001,189977900,73.426125
"2014-04-25",80.647141,81.71286,80.565712,81.705711,97568800,73.965424
"2014-04-28",81.828575,85.10714,81.792854,84.870003,167371400,76.829926
"2014-04-29",84.82,85.139999,84.215714,84.618568,84344400,76.602325
"2014-04-30",84.662857,85.632858,84.257141,84.298569,114160200,76.312637
"2014-05-01",84.571426,84.971428,83.765717,84.497147,61012000,76.492416
"2014-05-02",84.620003,84.885712,84.244286,84.654289,47878600,76.634659
"2014-05-05",84.305717,85.85714,84.285713,85.851425,71766800,77.718399
"2014-05-06",85.971428,86.344284,84.915718,84.915718,93641100,76.871338
"2014-05-07",85.035713,85.327141,83.961426,84.618568,70716100,76.602325
"2014-05-08",84.035713,84.915718,83.771431,83.998573,57574300,76.465782
"2014-05-09",83.505714,83.75,82.904289,83.648575,72899400,76.147163
"2014-05-12",83.927139,84.808571,83.914284,84.690002,53302200,77.095222
"2014-05-13",84.571426,84.934288,84.385712,84.822861,39934300,77.216141
"2014-05-14",84.632858,85.342857,84.534286,84.83857,41601000,77.230438
"2014-05-15",84.957146,85.228569,84.005714,84.117142,57711500,76.573708
"2014-05-16",84.089996,85.361427,83.628571,85.358574,69064100,77.703812
"2014-05-19",85.407143,86.761429,85.332855,86.370003,79438800,78.624557
"2014-05-20",86.358574,86.628571,85.818573,86.387146,58709000,78.640152
"2014-05-21",86.261429,86.671425,86.008568,86.615715,49214900,78.848228
"2014-05-22",86.657143,87.121429,86.300003,86.752853,50190000,78.973053
"2014-05-23",86.75,87.818573,86.638573,87.732857,58052400,79.865181
"2014-05-27",87.982857,89.408569,87.947144,89.375717,87216500,81.36071
"2014-05-28",89.431427,89.975716,89.111427,89.144287,78870400,81.150032
"2014-05-29",89.692856,90.98143,89.681427,90.76857,94118500,82.628647
"2014-05-30",91.139999,92.024284,89.842857,90.428574,141005200,82.319153
"2014-06-02",90.565712,90.690002,88.928574,89.807144,92337700,81.753456
"2014-06-03",89.779999,91.248573,89.75,91.077141,73177300,82.909561
"2014-06-04",91.062859,92.555717,90.872856,92.117142,83870500,83.856285
"2014-06-05",92.314285,92.767143,91.80143,92.478569,75951400,84.185326
"2014-06-06",92.842857,93.03714,92.067146,92.224289,87484600,83.953819
"2014-06-09",92.699997,93.879997,91.75,93.699997,75415000,85.297188
"2014-06-10",94.730003,95.050003,93.57,94.25,62777000,85.797882
"2014-06-11",94.129997,94.760002,93.470001,93.860001,45681000,85.442848
"2014-06-12",94.040001,94.120003,91.900002,92.290001,54749000,84.013641
"2014-06-13",92.199997,92.440002,90.879997,91.279999,54525000,83.094223
"2014-06-16",91.510002,92.75,91.449997,92.199997,35561000,83.931717
"2014-06-17",92.309998,92.699997,91.800003,92.080002,29726000,83.822487
"2014-06-18",92.269997,92.290001,91.349998,92.18,33514000,83.913513
"2014-06-19",92.290001,92.300003,91.339996,91.860001,35528000,83.622215
"2014-06-20",91.849998,92.550003,90.900002,90.910004,100898000,82.757423
"2014-06-23",91.32,91.620003,90.599998,90.830002,43694000,82.684586
"2014-06-24",90.75,91.739998,90.190002,90.279999,39036000,82.183914
"2014-06-25",90.209999,90.699997,89.650002,90.360001,36869000,82.256729
"2014-06-26",90.370003,91.050003,89.800003,90.900002,32629000,82.748299
"2014-06-27",90.82,92,90.769997,91.980003,64029000,83.731461
"2014-06-30",92.099998,93.730003,92.089996,92.93,49482300,84.59626
"2014-07-01",93.519997,94.07,93.129997,93.519997,38223000,85.133339
"2014-07-02",93.870003,94.059998,93.089996,93.480003,28465000,85.096939
"2014-07-03",93.669998,94.099998,93.199997,94.029999,22891800,85.597595
"2014-07-07",94.139999,95.989998,94.099998,95.970001,56468000,87.36364
"2014-07-08",96.269997,96.800003,93.919998,95.349998,65222000,86.799232
"2014-07-09",95.440002,95.949997,94.760002,95.389999,36436000,86.83564
"2014-07-10",93.760002,95.550003,93.519997,95.040001,39686000,86.517044
"2014-07-11",95.360001,95.889999,94.860001,95.220001,34018000,86.680893
"2014-07-14",95.860001,96.889999,95.650002,96.449997,42810000,87.800583
"2014-07-15",96.800003,96.849998,95.029999,95.32,45477900,86.771927
"2014-07-16",96.970001,97.099998,94.739998,94.779999,53396300,86.280357
"2014-07-17",95.029999,95.279999,92.57,93.089996,57298000,84.741905
"2014-07-18",93.620003,94.739998,93.019997,94.43,49988000,85.961739
"2014-07-21",94.989998,95,93.720001,93.940002,39079000,85.515701
"2014-07-22",94.68,94.889999,94.120003,94.720001,55197000,86.225731
"2014-07-23",95.419998,97.879997,95.169998,97.190002,92918000,88.474243
"2014-07-24",97.040001,97.32,96.419998,97.029999,45729000,88.328583
"2014-07-25",96.849998,97.839996,96.639999,97.669998,43469000,88.911179
"2014-07-28",97.82,99.239998,97.550003,99.019997,55318000,90.140106
"2014-07-29",99.330002,99.440002,98.25,98.379997,43143000,89.557503
"2014-07-30",98.440002,98.699997,97.669998,98.150002,33010000,89.348145
"2014-07-31",97.160004,97.449997,95.330002,95.599998,56843000,87.026825
"2014-08-01",94.900002,96.620003,94.809998,96.129997,48511000,87.509277
"2014-08-04",96.370003,96.580002,95.169998,95.589996,39958000,87.017715
"2014-08-05",95.360001,95.68,94.360001,95.120003,55933000,86.589867
"2014-08-06",94.75,95.480003,94.709999,94.959999,38558000,86.444214
"2014-08-07",94.93,95.949997,94.099998,94.480003,46711000,86.435051
"2014-08-08",94.260002,94.82,93.279999,94.739998,41865000,86.672913
"2014-08-11",95.269997,96.080002,94.839996,95.989998,36585000,87.81649
"2014-08-12",96.040001,96.879997,95.610001,95.970001,33795000,87.798195
"2014-08-13",96.150002,97.239998,96.040001,97.239998,31916000,88.960045
"2014-08-14",97.330002,97.57,96.800003,97.5,28116000,89.197899
"2014-08-15",97.900002,98.190002,96.860001,97.980003,48951000,89.637047
"2014-08-18",98.489998,99.370003,97.980003,99.160004,47572000,90.716583
"2014-08-19",99.410004,100.68,99.32,100.529999,69399000,91.96991
"2014-08-20",100.440002,101.089996,99.949997,100.57,52699000,92.006516
"2014-08-21",100.57,100.940002,100.110001,100.580002,33478000,92.015656
"2014-08-22",100.290001,101.470001,100.190002,101.32,44184000,92.692642
"2014-08-25",101.790001,102.169998,101.279999,101.540001,40270000,92.893921
"2014-08-26",101.419998,101.5,100.860001,100.889999,33152000,92.299255
"2014-08-27",101.019997,102.57,100.699997,102.129997,52369000,93.43367
"2014-08-28",101.589996,102.779999,101.559998,102.25,68460000,93.543465
"2014-08-29",102.860001,102.900002,102.199997,102.5,44595000,93.772141
"2014-09-02",103.059998,103.739998,102.720001,103.300003,53564000,94.504051
"2014-09-03",103.099998,103.199997,98.580002,98.940002,125421000,90.515305
"2014-09-04",98.849998,100.089996,97.790001,98.120003,85718000,89.765106
"2014-09-05",98.800003,99.389999,98.309998,98.970001,58457000,90.542747
"2014-09-08",99.300003,99.309998,98.050003,98.360001,46356700,89.984695
"2014-09-09",99.080002,103.080002,96.139999,97.989998,189846300,89.646179
"2014-09-10",98.010002,101.110001,97.760002,101,100869600,92.399879
"2014-09-11",100.410004,101.440002,99.620003,101.43,62353100,92.793266
"2014-09-12",101.209999,102.190002,101.080002,101.660004,62626100,93.0037
"2014-09-15",102.809998,103.050003,101.440002,101.629997,61316500,92.976242
"2014-09-16",99.800003,101.260002,98.889999,100.860001,66908100,92.271805
"2014-09-17",101.269997,101.800003,100.589996,101.580002,60926500,92.930489
"2014-09-18",101.93,102.349998,101.559998,101.790001,37299400,93.12262
"2014-09-19",102.290001,102.349998,100.5,100.959999,70902400,92.363297
"2014-09-22",101.800003,102.139999,100.580002,101.059998,52788400,92.454758
"2014-09-23",100.599998,102.940002,100.540001,102.639999,63402200,93.900253
"2014-09-24",102.160004,102.849998,101.199997,101.75,60171800,93.086029
"2014-09-25",100.510002,100.709999,97.720001,97.870003,100092000,89.536415
"2014-09-26",98.529999,100.75,98.400002,100.75,62370500,92.171188
"2014-09-29",98.650002,100.440002,98.629997,100.110001,49766300,91.585663
"2014-09-30",100.809998,101.540001,100.529999,100.75,55264100,92.171188
"2014-10-01",100.589996,100.690002,98.699997,99.18,51491300,90.734871
